id,title,description,subject,grade,thumbnail,video_url,instructor,views,likes,is_premium,uploaded_by,created_at,updated_at,chapter
1ef9fa04-2022-4f2c-a28b-db68b05ef08c,Ethiopian Grade 10 Maths Unit 6 p_8 Angles outside a circle,,Mathematics,10,https://i.ytimg.com/vi/TfBLJu6uF2k/hqdefault.jpg,https://www.youtube.com/watch?v=TfBLJu6uF2k,Ethiopian Education,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:31:49.288751+00,2026-04-03 20:31:49.288751+00,Circles
1fa41df8-b4dc-4b01-aad1-e550df16b769,Drainage pattern@bridge education,In this video I like to share about the concept of drainage pattern #geography ##nature #climate @bridge education.,Biology,11,https://i.ytimg.com/vi/_KcAF2uad7U/hqdefault.jpg,https://www.youtube.com/watch?v=_KcAF2uad7U,Bridge education,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:55:16.970495+00,2026-04-03 20:55:16.970495+00,Population and Natural Resources
1fcdd8f5-263b-47cb-b650-108457327b07,Ethiopian Grade 10 Citizenship 1#3 social transformation,,Civics,10,https://i.ytimg.com/vi/3UAv11Z7zdY/hqdefault.jpg,https://www.youtube.com/watch?v=3UAv11Z7zdY,Ethiopian Education,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:34:52.713409+00,2026-04-03 20:34:52.713409+00,
2015d5c3-e325-495c-bc2b-00845942eb75,Grade 11 Chemistry: Unit 6 | 6.3 Part 1 | Aldehydes and Ketones,"Welcome to HuluLearn, this is a platform where you can learn and teach without limits. This is just one lesson from CHEMISTRY ...",Chemistry,11,https://i.ytimg.com/vi/W09LK1AEyCo/hqdefault.jpg,https://www.youtube.com/watch?v=W09LK1AEyCo,HuluLearn,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:55:02.821145+00,2026-04-03 20:55:02.821145+00,Some Important Oxygen-Containing Organic Compounds
20d1a929-cccb-4a1b-aa74-9fd2083bac97,grade 9 mathematics unit 3 part 3 | solving inequalities | inequalities involving absolute values,"mathematics #grade9 #unit3 Dear students, if you subscribe to this channel, you will be able to find beautiful studies from 7th ...",Mathematics,9,https://i.ytimg.com/vi/Jb5NMlWHjHI/hqdefault.jpg,https://www.youtube.com/watch?v=Jb5NMlWHjHI,Ethiopian Online Education ,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:26:48.041907+00,2026-04-03 20:26:48.041907+00,Solving Inequalities
2122e220-ebcf-4e91-8d58-f76f14f7c5fa,Geography grade 9 unit 1 part 4 | Landforms of Ethiopia,"geography #grade9 #unit1 Dear students, if you subscribe to this channel, you will be able to find beautiful studies from 7th grade ...",Geography,9,https://i.ytimg.com/vi/UfOj-PQIT2M/hqdefault.jpg,https://www.youtube.com/watch?v=UfOj-PQIT2M,Ethiopian Online Education ,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:30:38.987008+00,2026-04-03 20:30:38.987008+00,
2126228e-0420-4761-be30-4f7062888d29,Ethiopian Grade 9 Mathematics(New Curriculum)-Unit 4- Quadratic Inequalities-4.4 in Amharic (በአማርኛ),This video is based on the new curriculum of Ethiopia. The contents are about 1. Solving Quadratic Inequalities Using Sign Chart ...,Mathematics,9,https://i.ytimg.com/vi/IGHTXVpp5zo/hqdefault.jpg,https://www.youtube.com/watch?v=IGHTXVpp5zo,Hulu School,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:26:44.869668+00,2026-04-03 20:26:44.869668+00,Solving Inequalities
226c0547-ac79-4ba3-bed6-c8dac3ac9a90,Triangle Law of Vector Addition |Grade 9 Mathematics |Unit 8 - Vectors in Two Dimensions,ለጥያቄዎች እና ለውይይት @tmhrtdiscussion ብለው telegram ላይ ይቀላቀሉን.,Mathematics,9,https://i.ytimg.com/vi/m--OXxRITHs/hqdefault.jpg,https://www.youtube.com/watch?v=m--OXxRITHs,Tmhrt Ethiopia,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:27:06.610707+00,2026-04-03 20:27:06.610707+00,Vectors in Two Dimensions
22e563f8-6b53-4133-86c5-eba4ada308e8,"Grade 10 Maths Unit 6 Part 2 – Pyramids, Cones, and Spheres  All Exercises &amp; Activities Solved 6.2","Grade 10 Maths Unit 6 Part 2 – Pyramids, Cones, and Spheres Don't forget to: Join our telegram channerl: ...",Mathematics,10,https://i.ytimg.com/vi/dnIX_Qv3-Gs/hqdefault.jpg,https://www.youtube.com/watch?v=dnIX_Qv3-Gs,Gebeta Academy,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:31:57.322099+00,2026-04-03 20:31:57.322099+00,Solid Figures
22fa7e1d-1ce8-4075-89b5-6b6383d0c07f,"Grade 10, Unit 5.2, Angle Properties of Circles, Part 1","Ethiopia Grade 10 Math, New Curriculum, Unit 5 Circle Unit 5.2, Angle Properties of Circles, Part 1 0:00 Intro 12:05 Exercise 5.4 ...",Mathematics,10,https://i.ytimg.com/vi/193c2QhuJ68/hqdefault.jpg,https://www.youtube.com/watch?v=193c2QhuJ68,Math in Amharic (ሂሳብ በአማርኛ),0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:31:51.560765+00,2026-04-03 20:31:51.560765+00,Circles
238b07bb-7f95-47ec-8961-d2f84b779380,Polynomial Function Ethiopia Maths Grade 10 Unit One,Waxaad kabarandonta Xisaabta dhamaanteed sida:- hadaad jogto #somaliland Form one form two form three and form four: ...,Mathematics,10,https://i.ytimg.com/vi/6Wq0AtM_VA0/hqdefault.jpg,https://www.youtube.com/watch?v=6Wq0AtM_VA0,Realmaths1,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:31:18.874232+00,2026-04-03 20:31:18.874232+00,Polynomial Functions
23cfa298-745e-4121-97e8-64da07aab1e7,Grade 10 ICT - unit2 part 2,Grade 10 #ICT #unit 2 #part 2.,ICT,10,https://i.ytimg.com/vi/9DOWaYR7bIc/hqdefault.jpg,https://www.youtube.com/watch?v=9DOWaYR7bIc,Mahesh Kumara,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:32:56.861818+00,2026-04-03 20:32:56.861818+00,Information Technology
23ef98e0-4b52-4caf-afaa-18b3dd33df20,Grade 9 economics chapter 4 part 1 -introduction to demand and supply new curriculum,newcurriculum #entrance2016 #ethiopianeducation.,Business,9,https://i.ytimg.com/vi/Nw7tZt16Wu4/hqdefault.jpg,https://www.youtube.com/watch?v=Nw7tZt16Wu4,Temari Podcast ,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:30:52.261827+00,2026-04-03 20:30:52.261827+00,
247f15b0-9acf-4fb1-84e6-5eab34ca29d7,#Mathematics for grade 7 @kaludiacademy,,Mathematics,10,https://i.ytimg.com/vi/OI-LuWHzxwM/hqdefault.jpg,https://www.youtube.com/watch?v=OI-LuWHzxwM,Oscar Academy,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:33:03.634057+00,2026-04-03 20:33:03.634057+00,Good Citizenship
24fada22-8e31-4800-b89f-b7137a853308,DIY. How to do String art,,English,9,https://i.ytimg.com/vi/9079Z2UIMOE/hqdefault.jpg,https://www.youtube.com/watch?v=9079Z2UIMOE,Oleks Krulikovskyi,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:27:33.315838+00,2026-04-03 20:27:33.315838+00,Indigenous Handcrafts
253f02d3-ff36-485a-9b69-fc4abda04e64,Antilogarithms |Grade 10 Mathematics |Unit 3 - Exponential and Logarithmic Functions,ethiopian #education ለጥያቄዎች እና ለውይይት @tmhrtdiscussion ብለው telegram ላይ ይቀላቀሉን.,Mathematics,10,https://i.ytimg.com/vi/xV-Hnf6fikk/hqdefault.jpg,https://www.youtube.com/watch?v=xV-Hnf6fikk,Tmhrt Ethiopia,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:31:27.49004+00,2026-04-03 20:31:27.49004+00,Exponential and Logarithmic Functions
25779f69-09ef-4f21-9c12-3813563a88aa,Exercises Of Simple Present And Present Continuous Tense,Aku English With Oromic Afaan Ingiliffaa karaa salphaa ta'ee fi hawataa ta'een akka isiniif galutti kan isinii qopheesseedha.,English,9,https://i.ytimg.com/vi/82Si2e2Eo9A/hqdefault.jpg,https://www.youtube.com/watch?v=82Si2e2Eo9A,Aku english with oromic,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:28:09.428984+00,2026-04-03 20:28:09.428984+00,Conflict Management
258d217b-cae7-4629-adf4-3288f7cfeea4,Faraday&#39;s law and Lenz&#39;s law (ለ 12ኛ ክፍል),physics for grade 12 unit 7 electromagnetic induction and ac circuit part 3 Faraday's law and Lenz's law.,Physics,12,https://i.ytimg.com/vi/QccsRertB7w/hqdefault.jpg,https://www.youtube.com/watch?v=QccsRertB7w,SPEEDY PHYSICS,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:33:57.158207+00,2026-04-03 20:33:57.158207+00,Electromagnetism
25c2bf51-793c-4893-bd3d-644cba56c3b5,Information and communication technology for grade 9,"Information and communication technology, Grade 9, ICT, English medium, Sri Lanka syllabus, lesson1.",English,9,https://i.ytimg.com/vi/aZTOBaIahaY/hqdefault.jpg,https://www.youtube.com/watch?v=aZTOBaIahaY,Crafty Canva,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:28:15.028974+00,2026-04-03 20:28:15.028974+00,Information Technology
26230a1b-ef5e-43e9-ad98-8372bb4b1aa9,Maths entrance questions on mathematical reasoning|EUEE,"euee #exam #mathsexam Mathematical reasoning, mathematical induction, mathematical proofs.",Mathematics,10,https://i.ytimg.com/vi/ZR5LFBqnsSI/hqdefault.jpg,https://www.youtube.com/watch?v=ZR5LFBqnsSI,NB Ethiopia,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:32:09.377998+00,2026-04-03 20:32:09.377998+00,Mathematical Reasoning
26588898-57df-4fb9-9a35-3f7164647fc9,Grade 9 Chemistry Unit 1: Unit Review (Chemistry and its Importance) | Saquama | ሳቋማ,"This video is based on the Ethiopian new curriculum Grade 9 Chemistry Unit 1: Chemistry and its Importance. In this video, we ...",Chemistry,9,https://i.ytimg.com/vi/ImM2XrsrB70/hqdefault.jpg,https://www.youtube.com/watch?v=ImM2XrsrB70,ሳቋማ Saquama,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:28:26.547323+00,2026-04-03 20:28:26.547323+00,Chemistry and its Importance
267737ad-bfb0-4425-a827-1d78b87a0863,Newton&#39;s Third Law of Motion - Action and Reaction Forces,This physics video tutorial explains the basic concept of newton's third law of motion. It contains plenty of examples demonstrating ...,Physics,9,https://i.ytimg.com/vi/TxhESW6YtOg/hqdefault.jpg,https://www.youtube.com/watch?v=TxhESW6YtOg,The Organic Chemistry Tutor,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:29:25.060603+00,2026-04-03 20:29:25.060603+00,"Force, Newton's Laws of Motion and Static Equilibrium"
2680995e-4f2b-47c2-a4c7-a911e243271e,9ኛ ክፍል ባዮሎጂGrade 9 Biology Unit 2 Part 4,Grade 9 biologyUnit 2 cell biology Part Four Structures and functions in unspecialised plant cells Plants do not move their whole ...,Biology,9,https://i.ytimg.com/vi/qgTQgdkYmy0/hqdefault.jpg,https://www.youtube.com/watch?v=qgTQgdkYmy0,ጀምበር  Tube,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:30:04.057759+00,2026-04-03 20:30:04.057759+00,Characteristics and Classification of Organisms
26f62e7d-b6c4-4463-9899-d0f548832f0b,Chemistry Grade 9 unit 4 Lesson 1,,Chemistry,9,https://i.ytimg.com/vi/UqRyzuiq4jI/hqdefault.jpg,https://www.youtube.com/watch?v=UqRyzuiq4jI,Faisal janjua,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:29:06.745773+00,2026-04-03 20:29:06.745773+00,Chemical Reaction and Stoichiometry
27eff9c3-b177-419d-b20a-c79ab4e27795,ለተሻለ ለውጥ እንትጋ! #ethiopia #education #workhard #habegardebates #curriculum,,Mathematics,10,https://i.ytimg.com/vi/Wct28ntQ2mY/hqdefault.jpg,https://www.youtube.com/watch?v=Wct28ntQ2mY,Habegar Debates,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:31:55.108738+00,2026-04-03 20:31:55.108738+00,Solid Figures
27f039e8-9408-4a9e-8398-085294d5af44,MNEMONIC FOR GLYCOLYSIS📋🖋️,"Glycolysis is the process in which glucose is broken down to produce energy. It produces two molecules of pyruvate, ATP, NADH ...",Biology,10,https://i.ytimg.com/vi/KjFaD4oxrCM/hqdefault.jpg,https://www.youtube.com/watch?v=KjFaD4oxrCM,Saral Biology ,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:34:28.530174+00,2026-04-03 20:34:28.530174+00,Metabolic Processes
27fa807f-5abc-45e4-b700-b0cdf97beb60,Grade 10 geography unit 3 part 1in AFAAN Oromoo |natural resources of the world,Grade 10 geography unit 3 part 1in AFAAN Oromoo |natural resources of the world EthiopianEthiopian new curriculum book ...,Afaan Oromoo,10,https://i.ytimg.com/vi/AZk5eneu2cg/hqdefault.jpg,https://www.youtube.com/watch?v=AZk5eneu2cg,Economia,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:54:47.394636+00,2026-04-03 20:54:47.394636+00,
28498813-4ffa-4e8d-b82d-54a845809e14,"Grade 9 Physics Unit 2: Exercise 2.1, 2.2, 2.3, 2.4, 2.5, 2.6. 2.7, 2.8 and 2.9 | Saquama | ሳቋማ",This video is based on the Ethiopian new curriculum Grade 9 Physics Unit 2: Exercise 2.1-2.9. Grade 9 Physics. Here we do ...,Physics,9,https://i.ytimg.com/vi/hj85H_15pow/hqdefault.jpg,https://www.youtube.com/watch?v=hj85H_15pow,ሳቋማ Saquama,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:29:17.520139+00,2026-04-03 20:29:17.520139+00,Physical Quantities
287ef917-e579-4b41-8aba-ac5ec34625d0,Grade 9 Chemistry Unit 2: 2.1.5 Precision and Accuracy | Chemistry | Saquama | ሳቋማ,This video is based on the Ethiopian new curriculum Grade 9 Chemistry Unit 2: Measurements and Scientific Methods.,Chemistry,9,https://i.ytimg.com/vi/pK85GoLy_fo/hqdefault.jpg,https://www.youtube.com/watch?v=pK85GoLy_fo,ሳቋማ Saquama,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:28:34.953034+00,2026-04-03 20:28:34.953034+00,Measurements and Scientific Methods
289fc70f-2477-4051-af70-0d91773241ee,Ethiopian Grade 10 Physics Unit_1 p_1 Motion in Two dimension,Grade 10 Unit 1 part 1 መፅሐፍቶች( በ PDF) ፣ worksheet ፣ exam questions ፣ በ Telegram Channel ላይ አሉ። Ethiopian ...,Physics,10,https://i.ytimg.com/vi/Bjr_V12ZBBA/hqdefault.jpg,https://www.youtube.com/watch?v=Bjr_V12ZBBA,Ethiopian Education,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:33:50.986012+00,2026-04-03 20:33:50.986012+00,Motion in One and Two Dimensions
28ce9224-8e26-4c7d-9421-f3ece881a33f,Grade 10 Maths Unit4:Exercise 4 .6 Based on4 .2 Basic Trigonometric Functions Part 2The unit circles,"This video is based on the Ethiopian new curriculum Grade 10 Maths Unit 4: Trigonometric Functions. In this video, we discuss ...",Mathematics,10,https://i.ytimg.com/vi/UvhzfYTXEQ4/hqdefault.jpg,https://www.youtube.com/watch?v=UvhzfYTXEQ4,ሳቋማ Saquama,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:31:48.756316+00,2026-04-03 20:31:48.756316+00,Circles
28db74c1-8d42-4ea5-8eeb-a2aa53c4a340,Wildlife  of Africa [Geography  Grade 10 U3 L9] @alisprings,"Wildlife @alispring2 of Africa #geography, #Wildlife, #africa.",Geography,10,https://i.ytimg.com/vi/bk1-woer4Ck/hqdefault.jpg,https://www.youtube.com/watch?v=bk1-woer4Ck,AliSpring Educ,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:54:34.483417+00,2026-04-03 20:54:34.483417+00,
291546ab-7638-4c62-b2dc-a95fc4586313,The Pope.   #pope #popefrancis #catholic #catholicchurch,,English,10,https://i.ytimg.com/vi/anvX6ScDuOE/hqdefault.jpg,https://www.youtube.com/watch?v=anvX6ScDuOE,KGW Audio,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:32:28.885097+00,2026-04-03 20:32:28.885097+00,Traditional Festivals
2955d8f3-58d7-45d2-8504-e0dced1e5407,Grade 10 Geography | Unit 1 Part 2 | Top 10 Challenging Questions with Answers &amp; Explanations,"In this video, A.M.K Academy presents Unit 1 Part 2 of Grade 10 Geography — featuring 10 powerful and challenging questions ...",Geography,10,https://i.ytimg.com/vi/Uusy9FjiDRs/hqdefault.jpg,https://www.youtube.com/watch?v=Uusy9FjiDRs,AMK Academy Ethiopia ,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:54:32.512023+00,2026-04-03 20:54:32.512023+00,
2956fa10-1d68-440d-8b00-0b124a58c64e,Polynomial Function in SIMPLE term | Grade 10 | Unit 2 (NEW) Unit 1(OLD) curriculum,"In this tutorial, I explain polynomial function in a very simple way. By the end of the video, you will be able to identify polynomial ...",Mathematics,10,https://i.ytimg.com/vi/2kfwq9XvKR0/hqdefault.jpg,https://www.youtube.com/watch?v=2kfwq9XvKR0,MathMadeEasy,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:31:16.313752+00,2026-04-03 20:31:16.313752+00,Polynomial Functions
2aca654b-0d59-4a71-9c07-eb8ea13c9a2a,Vectors-All formulas #fizyeasy #physics #formula,,Physics,11,https://i.ytimg.com/vi/3fEAPA8qmqs/hqdefault.jpg,https://www.youtube.com/watch?v=3fEAPA8qmqs,Fizy Easy (Pappu Sir),0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:29:26.946538+00,2026-04-03 20:29:26.946538+00,"Force, Newton's Laws of Motion and Static Equilibrium"
2ad901a7-b04f-4f31-8599-48ec3469758d,DW Chemistry grade 10 13-08-12,"Subscribe ይግበሩ! ©Copyright: Dimtsi Weyane Television Any unauthorized use, copying or distribution is strictly prohibited.",Chemistry,10,https://i.ytimg.com/vi/3OxoW0_koho/hqdefault.jpg,https://www.youtube.com/watch?v=3OxoW0_koho,Dimtsi Weyane Television,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:33:35.305912+00,2026-04-03 20:33:35.305912+00,Industrial Chemistry
2bc11e80-a450-4db8-9b81-bb81fe4d4e27,Symmetric Properties of Circles |Grade 10 Mathematics |Unit 5 Circles,ethiopian #education ለጥያቄዎች እና ለውይይት @tmhrtdiscussion ብለው telegram ላይ ይቀላቀሉን.,Mathematics,10,https://i.ytimg.com/vi/AbSeFQoTnss/hqdefault.jpg,https://www.youtube.com/watch?v=AbSeFQoTnss,Tmhrt Ethiopia,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:31:51.097549+00,2026-04-03 20:31:51.097549+00,Circles
2bc5fcdf-054b-43d0-af81-294a269fd2e6,Transport Mechanisms in Plants (Grade 10 Biology),"Welcome to the Biology Tutorial Hub channel! In this video, we explore how plants transport water, minerals, and food from one ...",Biology,10,https://i.ytimg.com/vi/BQaB6nYsP6Q/hqdefault.jpg,https://www.youtube.com/watch?v=BQaB6nYsP6Q,Biology Tutorial Hub,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:34:24.017712+00,2026-04-03 20:34:24.017712+00,Microorganisms
2beb6457-1045-488c-9a7f-f630eac70ae1,Application of biotechnology in medicine (በአማርኛ) Grade 10 Biology Unit 1 Part 2,"In this video, -Application of biotechnology in medicine -Penicillin -Insulin -Biogas -Biofuel (ethanol) *All these are explained in a ...",Biology,10,https://i.ytimg.com/vi/M3NwwFkchSA/hqdefault.jpg,https://www.youtube.com/watch?v=M3NwwFkchSA,Science explained,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:34:21.468451+00,2026-04-03 20:34:21.468451+00,Microorganisms
2bfde6b7-da73-4a89-86ee-d7df62a12c1e,✨Easy 3D Pop Up Book Mechanism!✨ 📖 #diy #popupbook #3dbook #tutorial #papercraft #scrapbookideas,The full tutorial is now available! You can check it out on my channel for all the step-by-step details. Would you try this for your ...,English,9,https://i.ytimg.com/vi/OAQN91-B3Wc/hqdefault.jpg,https://www.youtube.com/watch?v=OAQN91-B3Wc,CraftByTong,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:27:35.282496+00,2026-04-03 20:27:35.282496+00,Indigenous Handcrafts
2c0c54c2-ef7f-4753-8024-d07eff3ddad4,What is Menstruation? | Female Period Cycle Explained in 30 Seconds,"Discover what menstruation is and how the female period cycle works — all in just 30 seconds! In this short educational video, we ...",Biology,10,https://i.ytimg.com/vi/ZHg-xLMJ81A/hqdefault.jpg,https://www.youtube.com/watch?v=ZHg-xLMJ81A,Anatomy Ai Official,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:34:30.685966+00,2026-04-03 20:34:30.685966+00,Metabolic Processes
2c53fa66-2cbe-4521-8aed-728781cd6c00,LAWS OF LOGARITHM / GRADE 10,"IN THIS VIDEO: WE LEARN THE BASIC LAWS OF LOGARITHM AND THE SPECIAL LOGARITHM, WITH EXAMPLES ON EACH ...",Mathematics,10,https://i.ytimg.com/vi/TlOMHQVhzcM/hqdefault.jpg,https://www.youtube.com/watch?v=TlOMHQVhzcM,BrainMaths,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:31:38.335311+00,2026-04-03 20:31:38.335311+00,Solving Exponential and Logarithmic Equations
2c55eb47-03cb-4866-ba5a-705b23c986dc,Grade 9 Economics Unit 2 | Part II- Central Problems of Economies and Economic systems.,Central Problems of Economies and Economic Systems | Grade 9 Economics Full Lesson Welcome to Ethio-Thinkers Educational ...,Business,9,https://i.ytimg.com/vi/OzcZGU1GxSQ/hqdefault.jpg,https://www.youtube.com/watch?v=OzcZGU1GxSQ,Ethio-Thinkers,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:30:50.832411+00,2026-04-03 20:30:50.832411+00,
2c694cd4-3240-4f29-bf49-b55e3aa74f2a,Classification (በአማርኛ)  Grade 9 Biology Unit 5 Part 1,In this video -Classification -Taxonomy and taxa -Aristotle and Carl Linnaeus are explained in detail! *Feel free to watch it till the ...,Biology,9,https://i.ytimg.com/vi/raRoDxQJqTU/hqdefault.jpg,https://www.youtube.com/watch?v=raRoDxQJqTU,Science explained,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:30:04.556867+00,2026-04-03 20:30:04.556867+00,Characteristics and Classification of Organisms
2ccfc4a6-96a0-4941-a78f-1ebc272759c3,Teacher vs Student drawing challenge #drawing #art #16,Inspired By : _Satisfying Art Work Ideas To Help You Relax #10! Awesome Drawing and Craft Compilation! _Eyelash drawing ...,English,9,https://i.ytimg.com/vi/l4VDE8JlJu4/hqdefault.jpg,https://www.youtube.com/watch?v=l4VDE8JlJu4,Mr draw,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:27:34.314719+00,2026-04-03 20:27:34.314719+00,Indigenous Handcrafts
2d0a269a-5ff1-4d05-9e8f-c93c4f5704fd,Alkynes (በአማርኛ) Grade 10 Chemistry Unit 1 Part 8,"In this video, -Basic introduction to alkynes -Physical properties of alkynes -Chemical properties or alkynes -Preparation of ...",Chemistry,10,https://i.ytimg.com/vi/5Pi8_1_WPZY/hqdefault.jpg,https://www.youtube.com/watch?v=5Pi8_1_WPZY,Science explained,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:33:22.907963+00,2026-04-03 20:33:22.907963+00,Hydrocarbons
2d1ff9b8-3306-4635-8a81-b49cdf385f5e,Grade 9 Chemistry Unit 2 _ Periodic classification of Elements,,Chemistry,9,https://i.ytimg.com/vi/zmk9y70z_6k/hqdefault.jpg,https://www.youtube.com/watch?v=zmk9y70z_6k,Beir Ethiopia Tutor Center,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:28:52.874111+00,2026-04-03 20:28:52.874111+00,Periodic Classification of Elements
2d8bdc72-f06b-4788-95b8-976dccbc0adf,Review Exercise | Part 1 | Exponential and Logarithms | Grade 10 | Unit 2,I also included tips and tricks for your exam preparation. Part 1 Link: https://youtu.be/jBz1y-v1M6I Part 2 Link: ...,Mathematics,10,https://i.ytimg.com/vi/jBz1y-v1M6I/hqdefault.jpg,https://www.youtube.com/watch?v=jBz1y-v1M6I,MathMadeEasy,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:31:33.749705+00,2026-04-03 20:31:33.749705+00,Exponential and Logarithmic Functions
2dc62029-4ef2-48d1-ad6b-976fdcd90aa1,Ethiopian Grade 10 IT 2#1 Computer Network,Ethiopian Education Packages :- https://t.me/ethioeducpack contact us :- phone - +251900578631 :- Telegram- https://t.me/leikovlk ...,English,10,https://i.ytimg.com/vi/j77bV-GFCvc/hqdefault.jpg,https://www.youtube.com/watch?v=j77bV-GFCvc,Ethiopian Education,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:32:54.703856+00,2026-04-03 20:32:54.703856+00,Information Technology
2e08d0d0-d3bd-46b6-bc9f-cd687f1f1726,Basic Mathematical concepts,,Mathematics,10,https://i.ytimg.com/vi/19OYGFda_og/hqdefault.jpg,https://www.youtube.com/watch?v=19OYGFda_og,Addis Ababa Education Bureau,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:31:57.794013+00,2026-04-03 20:31:57.794013+00,Solid Figures
2e4726bb-73a6-4123-bac3-425dbe6b01d4,Maths grade 9 unit 2|| The number system ____part 1______Mpice Ethiopia ,"In this video, we explore the Number System for Grade 9 Mathematics. Learn about natural numbers, whole numbers, integers, ...",Mathematics,9,https://i.ytimg.com/vi/lEyhLnV-GSw/hqdefault.jpg,https://www.youtube.com/watch?v=lEyhLnV-GSw,Mpice Ethiopia ,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:26:31.505738+00,2026-04-03 20:26:31.505738+00,The Number System
2e74bbd6-051d-405a-b37e-719f9768908d,Ethiopian Grade 10th Chemistry / unit 1 Exercise 1.1/ Introduction to Organic Chemistry,Ethiopian Grade 10th Chemistry / unit 1 Exercise 1.1/ Introduction to Organic Chemistry #EthioAcademy #Grade10thChemistry ...,Chemistry,10,https://i.ytimg.com/vi/U2b76Te4jcs/hqdefault.jpg,https://www.youtube.com/watch?v=U2b76Te4jcs,Ethio  Academy,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:33:13.875353+00,2026-04-03 20:33:13.875353+00,Introduction to Organic Chemistry
2f87dcfc-50cd-49ea-8060-ae4068dd1803,10 Genius Study Hacks to Learn Faster &amp; Remember More | Boost Your Grades!,"Unlock the secret to studying smarter, not harder! In this video, learn the best study tips and techniques for faster learning and ...",Biology,11,https://i.ytimg.com/vi/3JC7tmLyiXo/hqdefault.jpg,https://www.youtube.com/watch?v=3JC7tmLyiXo,Crafting Growth,0,0,False,a764d013-6136-42c3-8c7e-431591317dc9,2026-04-03 20:55:10.550847+00,2026-04-03 20:55:10.550847+00,Population and Natural Resources
